"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","MEASURE_2 error","Operational"
"83","88.237545412359","131.76766269308678","0.0234375","0.04345703125","0.00341796875","2584","0.000225691235331061","32","0.000225691235331061","0","0.000225691235331061","0.000225691235331061","82:0.00253801613415805;84:0.002189871471351551","96:88;82:148;84:88","84:0.002603297212925071","0.0234375","0.02587890625","Yes"
"84","356.9926582552053","458.76031908831607","0.00537109375","0.0087890625","0.001953125","2584","0.00011833505314791216","32","0.00011833505314791216","0","0.00011833505314791216","0.00011833505314791216","83:0.002189871471351551;85:0.0015431071769875515","83:88;85:88","83:0.002603297212925071;85:0.002071650842837669","0.00537109375","0.00341796875","Yes"
"85","374.2156105789092","587.1184836721862","0.004150390625","0.00390625","0.00439453125","2584","0.00022467349803954666","32","0.00022467349803954666","0","0.00022467349803954666","0.00022467349803954666","77:0.0009523452502682161;86:0.0009712302292635699;84:0.0015431071769875515","77:88;86:88;84:88","77:0.000961452774207644;86:0.0007294006981057588;84:0.002071650842837669","0.004150390625","0.004638671875","Yes"
"86","312.87556487107594","503.6716312326251","0.00341796875","0.00341796875","0.00341796875","2584","0.0001694733139566505","32","0.0001694733139566505","0","0.0001694733139566505","0.0001694733139566505","85:0.0009712302292635699;87:0.0007712121769887503","85:88;87:88","85:0.0007294006981057588;87:0.0012260716585007214","0.00341796875","0.001220703125","Yes"
"87","405.8371605383383","438.33082743585186","0.0028076171875","0.00537109375","0.000244140625","2584","0.00015313058661896835","32","0.00015313058661896835","0","0.00015313058661896835","0.00015313058661896835","86:0.0007712121769887503;88:0.0015624534398495094;97:0.0017504459365688951","86:88;88:88;97:88","86:0.0012260716585007214;88:0.0019710068035737605;97:0.003927454550334386","0.0028076171875","0.003662109375","Yes"
"88","347.8972304361023","295.4403596228188","0.006103515625","0.004150390625","0.008056640625","2584","0.00018845692489824972","32","0.00018845692489824972","0","0.00018845692489824972","0.00018845692489824972","87:0.0015624534398495094;89:0.0017784498750020583","87:88;89:88","87:0.0019710068035737605;89:0.0015682895253143203","0.006103515625","0.007568359375","Yes"
"89","313.5573837738133","266.7832922360903","0.0023193359375","0.002685546875","0.001953125","2584","0.00037079194965702227","32","0.00037079194965702227","0","0.00037079194965702227","0.00037079194965702227","90:0.0035297521654181208;88:0.0017784498750020583;78:0.006596635124180045","90:88;88:88;78:88","90:0.0022716240163582757;88:0.0015682895253143203;78:0.00856605795705645","0.0023193359375","0.005126953125","Yes"
"90","74.42684716393727","118.12354145098163","0.0086669921875","0.015625","0.001708984375","2584","0.00033888314893950456","32","0.00033888314893950456","0","0.00033888314893950456","0.00033888314893950456","89:0.0035297521654181208;91:0.001769463394878018","89:88;91:88","89:0.0022716240163582757;91:0.0015168549529745723","0.0086669921875","0.007080078125","Yes"
"91","364.1566128224699","247.1405078162358","0.00634765625","0.0068359375","0.005859375","2584","0.0002352520889304888","32","0.0002352520889304888","0","0.0002352520889304888","0.0002352520889304888","98:0.0013220405992396544;90:0.001769463394878018;92:0.0013158744469035089","98:88;90:88;92:88","98:0.0009236553253351987;90:0.0015168549529745723;92:0.0012562176747384357","0.00634765625","0.015869140625","Yes"
"92","312.94175957978456","249.99838181949056","0.005126953125","0.008056640625","0.002197265625","2584","0.00021381842840423947","32","0.00021381842840423947","0","0.00021381842840423947","0.00021381842840423947","91:0.0013158744469035089;93:0.0016920988197643982","91:88;93:88","91:0.0012562176747384357;93:0.0028404237467910265","0.005126953125","0.005615234375","Yes"
"93","93.41081348659061","105.52626903346837","0.0030517578125","0.00390625","0.002197265625","2584","0.00032034853709197656","32","0.00032034853709197656","0","0.00032034853709197656","0.00032034853709197656","94:0.0018831491285449253;79:0.001634924828824269;92:0.0016920988197643982","94:88;79:88;92:88","94:0.0020528272587957697;79:0.0025511960631642294;92:0.0028404237467910265","0.0030517578125","0.002685546875","Yes"
"94","366.3729876749001","240.05429871146427","0.0068359375","0.011474609375","0.002197265625","2584","0.00013280476941098575","32","0.00013280476941098575","0","0.00013280476941098575","0.00013280476941098575","93:0.0018831491285449253;95:0.0012045206707231304","93:88;95:88","93:0.0020528272587957697;95:0.0009178484983228818","0.0068359375","0.0341796875","Yes"
"95","302.51924505445555","240.241926028785","0.005859375","0.00439453125","0.00439453125","2584","0.00016930908312540063","32","0.00016930908312540063","0","0.00016930908312540063","0.00016930908312540063","99:0.0009956182584059114;94:0.0012045206707231304","99:88;94:88","99:0.0011541438852255836;94:0.0009178484983228818","0.005859375","0.01318359375","Yes"
"96","311.7377424281801","499.34595472982005","0.0052490234375","0.0068359375","0.003662109375","2584","0.00032043360984884554","32","0.00032043360984884554","0","0.00032043360984884554","0.00032043360984884554","103:0.0016721132219530421","83:88;103:88","103:0.0018797163909008707","0.0052490234375","0.007080078125","Yes"
"97","323.6915026818725","413.70533737221126","0.0030517578125","0.00390625","0.002197265625","2584","0.00048501376366086226","32","0.00048501376366086226","0","0.00048501376366086226","0.00048501376366086226","87:0.0017504459365688951;107:0.0014051777685052946","87:88;107:88","87:0.003927454550334386;107:0.00130198049657268","0.0030517578125","0.00390625","Yes"
"98","322.9350103496249","414.23397515516046","0.0042724609375","0.00439453125","0.004150390625","2584","0.00013819623482961213","32","0.00013819623482961213","0","0.00013819623482961213","0.00013819623482961213","91:0.0013220405992396544;111:0.0010401211975589741","91:88;111:88","91:0.0009236553253351987;111:0.0016153391888281132","0.0042724609375","0.004638671875","Yes"
"99","372.7733250712078","355.17732356498516","0.0028076171875","0.00390625","0.001708984375","2584","0.0003854921340419592","32","0.0003854921340419592","0","0.0003854921340419592","0.0003854921340419592","115:0.0016008141799373765;95:0.0009956182584059114","115:88;95:88","115:0.0008317438022917567;95:0.0011541438852255836","0.0028076171875","0.003662109375","Yes"
"100","350.01217558725074","582.5577732098996","0.0028076171875","0.00390625","0.001708984375","2584","0.00015344430495169056","32","0.00015344430495169056","0","0.00015344430495169056","0.00015344430495169056","101:0.0013534965319617343","101:88","101:0.0019159955343955593","0.0028076171875","0.0029296875","Yes"
"101","390.20104515371634","438.66935843995316","0.006103515625","0.00537109375","0.0068359375","2584","0.00009603779236759007","32","0.00009603779236759007","0","0.00009603779236759007","0.00009603779236759007","100:0.0013534965319617343;116:0.0016300331027834514;102:0.0018112233511547449","100:88;116:88;102:88","100:0.0019159955343955593;116:0.001524499649650679;102:0.001527694937098395","0.006103515625","0.007080078125","Yes"
"102","271.918016247424","443.07884416872156","0.0037841796875","0.0068359375","0.000732421875","2584","0.00017942830723026277","32","0.00017942830723026277","0","0.00017942830723026277","0.00017942830723026277","101:0.0018112233511547449;103:0.0013219396907126202","101:88;103:88","101:0.001527694937098395;103:0.0009515339157400715","0.0037841796875","0.00390625","Yes"
"103","360.23501758025833","404.0929161940105","0.001708984375","0.0029296875","0.00048828125","2584","0.00018435764311152154","32","0.00018435764311152154","0","0.00018435764311152154","0.00018435764311152154","104:0.001533660255525704;96:0.0016721132219530421;102:0.0013219396907126202","104:88;96:88;102:88","104:0.0014683757338877779;96:0.0018797163909008707;102:0.0009515339157400715","0.001708984375","0.002197265625","Yes"
"104","296.888416213734","299.6437630317277","0.0028076171875","0.001953125","0.003662109375","2584","0.00026629008512717714","32","0.00026629008512717714","0","0.00026629008512717714","0.00026629008512717714","103:0.001533660255525704;105:0.001752352461048351","103:88;105:88","103:0.0014683757338877779;105:0.0009802890858014723","0.0028076171875","0.0029296875","Yes"
"105","363.5060454410937","393.6607131470738","0.0042724609375","0.00439453125","0.004150390625","2584","0.00012581152094969804","32","0.00012581152094969804","0","0.00012581152094969804","0.00012581152094969804","104:0.001752352461048351;106:0.002328468821619689;117:0.060009555191255615","104:88;106:88;117:88","104:0.0009802890858014723;106:0.0009863969401971429;117:0.10378549685589247","0.0042724609375","0.00390625","Yes"
"106","294.42594322189836","363.9496242917244","0.003173828125","0.00341796875","0.0029296875","2584","0.00015668741034172734","32","0.00015668741034172734","0","0.00015668741034172734","0.00015668741034172734","107:0.0015370021783371046;105:0.002328468821619689","107:88;105:88","107:0.0009534222511674295;105:0.0009863969401971429","0.003173828125","0.00244140625","Yes"
"107","317.11094757260935","294.51626007072457","0.00244140625","0.00244140625","0.00244140625","2584","0.00018164071969921873","32","0.00018164071969921873","0","0.00018164071969921873","0.00018164071969921873","106:0.0015370021783371046;108:0.0011567148513134395;97:0.0014051777685052946","106:88;108:88;97:88","106:0.0009534222511674295;108:0.0010730608544927134;97:0.00130198049657268","0.00244140625","0.00390625","Yes"
"108","281.6409241943727","322.1191741921118","0.004638671875","0.00732421875","0.001953125","2584","0.00029160879984476237","32","0.00029160879984476237","0","0.00029160879984476237","0.00029160879984476237","107:0.0011567148513134395;109:0.0014947572886979121","107:88;109:88","107:0.0010730608544927134;109:0.0011864102605028126","0.004638671875","0.003662109375","Yes"
"109","378.0713820425906","244.5656016924507","0.004150390625","0.004150390625","0.004150390625","2584","0.0001154675931786283","32","0.0001154675931786283","0","0.0001154675931786283","0.0001154675931786283","108:0.0014947572886979121;110:0.001118136164933059;118:0.001499899414663941","108:88;110:88;118:88","108:0.0011864102605028126;110:0.0018685211019148495;118:0.0018136051753685212","0.004150390625","0.004638671875","Yes"
"110","365.5958239901548","236.54913270606684","0.0052490234375","0.006103515625","0.00439453125","2584","0.00032061212576046667","32","0.00032061212576046667","0","0.00032061212576046667","0.00032061212576046667","109:0.001118136164933059;111:0.0013359935069702789","109:88;111:88","109:0.0018685211019148495;111:0.0015396459148110941","0.0052490234375","0.008544921875","Yes"
"111","406.6318043649136","490.70927382310254","0.003173828125","0.00244140625","0.00390625","2584","0.0002672176650379458","32","0.0002672176650379458","0","0.0002672176650379458","0.0002672176650379458","112:0.003707232623778811;110:0.0013359935069702789;98:0.0010401211975589741","112:88;110:88;98:88","112:0.003009597095765093;110:0.0015396459148110941;98:0.0016153391888281132","0.003173828125","0.00634765625","Yes"
"112","304.4280670772845","367.82253249324293","0.002197265625","0.00390625","0.0009765625","2584","0.00024109955911440792","32","0.00024109955911440792","0","0.00024109955911440792","0.00024109955911440792","111:0.003707232623778811;113:0.0013651917539672376","111:88;113:88","111:0.003009597095765093;113:0.001161482167046951","0.002197265625","0.01416015625","Yes"
"113","350.70799160827545","349.03123421339325","0.00537109375","0.007080078125","0.003662109375","2584","0.00012579261938924785","32","0.00012579261938924785","0","0.00012579261938924785","0.00012579261938924785","119:0.0008394343988569197;112:0.0013651917539672376;114:0.0008233832198915325","119:88;112:88;114:88","119:0.0009634547054072073;112:0.001161482167046951;114:0.0009421548327932794","0.00537109375","0.00537109375","Yes"
"114","336.8600948944554","371.18419095133373","0.0050048828125","0.005859375","0.004150390625","2584","0.00013674891904769636","32","0.00013674891904769636","0","0.00013674891904769636","0.00013674891904769636","115:0.001138880464413905;113:0.0008233832198915325","115:88;113:88","115:0.0009666372545291124;113:0.0009421548327932794","0.0050048828125","0.0029296875","Yes"
"115","434.5412579803041","531.7811389700421","0.0047607421875","0.005126953125","0.00439453125","2584","0.00007155947390433239","32","0.00007155947390433239","0","0.00007155947390433239","0.00007155947390433239","99:0.0016008141799373765;114:0.001138880464413905","99:88;114:88","99:0.0008317438022917567;114:0.0009666372545291124","0.0047607421875","0.008056640625","Yes"
"116","272.1624394972037","540.987358265852","0.0025634765625","0.004638671875","0.00048828125","2584","0.0002017242062546255","32","0.0002017242062546255","0","0.0002017242062546255","0.0002017242062546255","101:0.0016300331027834514;121:0.06724951095889972","101:88;121:88","101:0.001524499649650679;121:0.03212892003578377","0.0025634765625","0.001953125","Yes"
"117","6.409041724849336","9.400012702904561","0.102783203125","0.203857421875","0.001708984375","2584","0.020217354824654213","32","0.020217354824654213","0","0.020217354824654213","0.020217354824654213","105:0.060009555191255615","105:88;125:88","105:0.10378549685589247;125:0.10176385048562112","0.102783203125","0.07373046875","Yes"
"118","234.3873695388599","313.0170743110247","0.00439453125","0.0068359375","0.001953125","2584","0.00027374977344612155","32","0.00027374977344612155","0","0.00027374977344612155","0.00027374977344612155","109:0.001499899414663941;129:0.0016342663822056236","109:88;129:88","109:0.0018136051753685212;129:0.0019325743832674658","0.00439453125","0.00341796875","Yes"
"119","335.5956255641792","144.07523083414566","0.001708984375","0.002197265625","0.001220703125","2584","0.00022099918654834666","32","0.00022099918654834666","0","0.00022099918654834666","0.00022099918654834666","113:0.0008394343988569197;133:0.0008501502707853881","113:88;133:88","113:0.0009634547054072073;133:0.0010366658661801198","0.001708984375","0.00439453125","Yes"
"120","436.4589170323922","464.8443415239735","0.0089111328125","0.00537109375","0.012451171875","2584","0.0001069901995899496","32","0.0001069901995899496","0","0.0001069901995899496","0.0001069901995899496","121:0.01601044621105291","121:88","121:0.015827235708913506","0.0089111328125","0.00732421875","Yes"
"121","401.06120096502497","383.02284723190024","0.00390625","0.005859375","0.001953125","2584","0.00026363638495674474","32","0.00026363638495674474","0","0.00026363638495674474","0.00026363638495674474","120:0.01601044621105291;122:0.004119894163901211;116:0.06724951095889972","120:88;122:88;116:88","120:0.015827235708913506;122:0.0020313328166142175;116:0.03212892003578377","0.00390625","0.001953125","Yes"
"122","258.6227477382149","396.74881271866207","0.0072021484375","0.00830078125","0.006103515625","2584","0.00007547457406685933","32","0.00007547457406685933","0","0.00007547457406685933","0.00007547457406685933","121:0.004119894163901211;123:0.0010433741048201939","121:88;123:88","121:0.0020313328166142175;123:0.0007844460380765639","0.0072021484375","0.006103515625","Yes"
"123","357.7624162800267","516.5054181255583","0.0032958984375","0.00439453125","0.002197265625","2584","0.00008343153638780015","32","0.00008343153638780015","0","0.00008343153638780015","0.00008343153638780015","136:0.001826538205561723;124:0.001033216547698279;122:0.0010433741048201939","136:88;124:88;122:88","136:0.0015947390279180962;124:0.0017577787484523433;122:0.0007844460380765639","0.0032958984375","0.002685546875","Yes"
"124","328.3624323936642","325.36080074871575","0.0032958984375","0.0029296875","0.003662109375","2584","0.00013658078222721133","32","0.00013658078222721133","0","0.00013658078222721133","0.00013658078222721133","123:0.001033216547698279;125:0.0009759423692552727","123:88;125:88","123:0.0017577787484523433;125:0.002384062156384953","0.0032958984375","0.024169921875","Yes"
"125","397.47702283164614","283.924975593064","0.012451171875","0.022216796875","0.002685546875","2584","0.0003853420471123801","32","0.0003853420471123801","0","0.0003853420471123801","0.0003853420471123801","124:0.0009759423692552727;126:0.002216535120539792","117:88;124:88;126:88","117:0.10176385048562112;124:0.002384062156384953;126:0.00230758488104732","0.012451171875","0.010498046875","Yes"
"126","343.87040301145686","438.47844666312847","0.01611328125","0.026611328125","0.005615234375","2584","0.00009569041810615915","32","0.00009569041810615915","0","0.00009569041810615915","0.00009569041810615915","127:0.001394572789501336;125:0.002216535120539792","127:88;125:88","127:0.001150660269866155;125:0.00230758488104732","0.01611328125","0.003662109375","Yes"
"127","416.9790564318852","442.1043809783163","0.0028076171875","0.004638671875","0.0009765625","2584","0.00013208497417009063","32","0.00013208497417009063","0","0.00013208497417009063","0.00013208497417009063","126:0.001394572789501336;128:0.0012884379723281658;137:0.0020746870926319216","126:88;128:88;137:88","126:0.001150660269866155;128:0.0012731369841587625;137:0.002118137520853741","0.0028076171875","0.001708984375","Yes"
"128","148.67090884959103","250.19655456971725","0.0030517578125","0.004638671875","0.00146484375","2584","0.00015242942738268305","32","0.00015242942738268305","0","0.00015242942738268305","0.00015242942738268305","127:0.0012884379723281658;129:0.0009413188896449098","127:88;129:88","127:0.0012731369841587625;129:0.001006189863642204","0.0030517578125","0.00244140625","Yes"
"129","388.9544060880266","312.58657708827207","0.00439453125","0.00537109375","0.00244140625","2584","0.00035042572359787646","32","0.00035042572359787646","0","0.00035042572359787646","0.00035042572359787646","130:0.0009636395966810818;128:0.0009413188896449098;118:0.0016342663822056236","130:88;128:88;118:88","130:0.001086089028230458;128:0.001006189863642204;118:0.0019325743832674658","0.00439453125","0.00146484375","Yes"
"130","378.7189992073512","460.1813822437418","0.005126953125","0.003173828125","0.007080078125","2584","0.0001774818645980585","32","0.0001774818645980585","0","0.0001774818645980585","0.0001774818645980585","129:0.0009636395966810818;131:0.0010946092080655334","129:88;131:88","129:0.001086089028230458;131:0.0009643203261621991","0.005126953125","0.004150390625","Yes"
"131","389.2707530203412","408.2756352911277","0.0076904296875","0.011962890625","0.00341796875","2584","0.0002756092578407373","32","0.0002756092578407373","0","0.0002756092578407373","0.0002756092578407373","138:0.0016728359968732898;130:0.0010946092080655334;132:0.0014513538444586305","138:88;130:88;132:88","138:0.0018466125886442974;130:0.0009643203261621991;132:0.0008892537128585842","0.0076904296875","0.009033203125","Yes"
"132","372.4676892552782","468.846852583804","0.005615234375","0.00732421875","0.00390625","2584","0.00011089395334703941","32","0.00011089395334703941","0","0.00011089395334703941","0.00011089395334703941","133:0.0012532068879293201;131:0.0014513538444586305","133:88;131:88","133:0.0008538791034673476;131:0.0008892537128585842","0.005615234375","0.005126953125","Yes"
"133","400.11917199229424","408.71145706119273","0.0032958984375","0.0029296875","0.003662109375","2584","0.00012781624577462287","32","0.00012781624577462287","0","0.00012781624577462287","0.00012781624577462287","132:0.0012532068879293201;134:0.002796668950560577;119:0.0008501502707853881","132:88;134:88;119:88","132:0.0008538791034673476;134:0.001179062779164547;119:0.0010366658661801198","0.0032958984375","0.004150390625","Yes"
"134","409.77847009831765","442.964811300346","0.0064697265625","0.0078125","0.005126953125","2584","0.00034339436909392135","32","0.00034339436909392135","0","0.00034339436909392135","0.00034339436909392135","133:0.002796668950560577;135:0.002718644221320593","133:88;135:208","133:0.001179062779164547;135:0.010217772188667845","0.0064697265625","0.0029296875","Yes"
"135","366.28022726869716","586.2186966959257","0.0068359375","0.0107421875","0.0029296875","2584","0.00022146785791684598","32","0.00022146785791684598","0","0.00022146785791684598","0.00022146785791684598","134:0.002718644221320593;139:0.17002340176208441","134:208;139:88","134:0.010217772188667845;139:0.13812925781948934","0.0068359375","0.00927734375","Yes"
"136","338.8696688426818","395.92008612445665","0.0059814453125","0.005126953125","0.0068359375","2584","0.00013148136578804866","32","0.00013148136578804866","0","0.00013148136578804866","0.00013148136578804866","123:0.001826538205561723;143:0.0017444491904388126","123:88;143:88","123:0.0015947390279180962;143:0.0014750969627125299","0.0059814453125","0.05126953125","Yes"
"137","126.9457107392802","197.81082615857596","0.004150390625","0.0078125","0.00048828125","2584","0.0002329636644101216","32","0.0002329636644101216","0","0.0002329636644101216","0.0002329636644101216","147:0.0017160793183844114;127:0.0020746870926319216","147:88;127:88","147:0.002375957143502111;127:0.002118137520853741","0.004150390625","0.004150390625","Yes"
"138","396.46026229948654","404.52813437311204","0.009521484375","0.011474609375","0.007568359375","2584","0.00032534923783580916","32","0.00032534923783580916","0","0.00032534923783580916","0.00032534923783580916","151:0.0018726538248697855;131:0.0016728359968732898","151:88;131:88","151:0.001598190367244512;131:0.0018466125886442974","0.009521484375","0.005126953125","Yes"
"139","195.21519073688256","294.3643179738649","0.0040283203125","0.003173828125","0.0048828125","2584","0.00012237239143000916","32","0.00012237239143000916","0","0.00012237239143000916","0.00012237239143000916","155:0.0007650231371064131;135:0.17002340176208441","155:88;135:88","155:0.0009616740250336375;135:0.13812925781948934","0.0040283203125","0.008544921875","Yes"
"140","218.59910932077472","335.5643949163621","0.1033935546875","0.1806640625","0.026123046875","2584","0.00407343912127632","32","0.00407343912127632","0","0.00407343912127632","0.00407343912127632","141:0.017118638487340382","141:88","141:0.01383650399251174","0.1033935546875","0.038818359375","Yes"
"141","420.51484341150297","601.491935588238","0.0030517578125","0.004150390625","0.001953125","2584","0.00006841635045760112","32","0.00006841635045760112","0","0.00006841635045760112","0.00006841635045760112","140:0.017118638487340382;142:0.001600002932208383","140:88;142:88","140:0.01383650399251174;142:0.0016119263637194292","0.0030517578125","0.004150390625","Yes"
"142","218.5459305355269","238.28870054646305","0.0028076171875","0.004638671875","0.0009765625","2584","0.00015788422665341024","32","0.00015788422665341024","0","0.00015788422665341024","0.00015788422665341024","143:0.002789800096355155;141:0.001600002932208383","143:88;141:88","143:0.0019781377441076553;141:0.0016119263637194292","0.0028076171875","0.008544921875","Yes"
"143","377.22595648860363","455.01724164177256","0.0037841796875","0.00439453125","0.003173828125","2584","0.00027351246169519836","32","0.00027351246169519836","0","0.00027351246169519836","0.00027351246169519836","142:0.002789800096355155;144:0.0035088217495077567;136:0.0017444491904388126","142:88;144:88;136:88","142:0.0019781377441076553;144:0.006440387322580565;136:0.0014750969627125299","0.0037841796875","0.00244140625","Yes"
"144","375.61418160397517","514.5049584477077","0.00439453125","0.00537109375","0.00341796875","2584","0.0003956238097430883","32","0.0003956238097430883","0","0.0003956238097430883","0.0003956238097430883","145:0.0032379350216037994;143:0.0035088217495077567","145:88;143:88","145:0.0037940199410645414;143:0.006440387322580565","0.00439453125","0.004150390625","Yes"
"145","396.43006417249745","439.9390141489334","0.0050048828125","0.007080078125","0.0029296875","2584","0.00014813045934996573","32","0.00014813045934996573","0","0.00014813045934996573","0.00014813045934996573","144:0.0032379350216037994","144:88;146:88","144:0.0037940199410645414","0.0050048828125","0.00341796875","Yes"
"146","279.5715496563535","311.0518432366548","0.00439453125","0.00341796875","0.000732421875","2584","0.0001606347204034781","32","0.0001606347204034781","0","0.0001606347204034781","0.0001606347204034781","147:0.0027261078114967363","145:88;147:88","147:0.0014914110480440945","0.00439453125","0.006103515625","Yes"
"147","263.7224944379847","287.2015561460704","0.00390625","0.00390625","0.00390625","2584","0.00021316550880568476","32","0.00021316550880568476","0","0.00021316550880568476","0.00021316550880568476","148:0.0010571717178220752;137:0.0017160793183844114;146:0.0027261078114967363","148:88;137:88;146:88","148:0.001225663882526734;137:0.002375957143502111;146:0.0014914110480440945","0.00390625","0.01708984375","Yes"
"148","301.69726170653115","402.9393339517702","0.0018310546875","0.003173828125","0.00048828125","2584","0.00010431623938036587","32","0.00010431623938036587","0","0.00010431623938036587","0.00010431623938036587","147:0.0010571717178220752;149:0.0011435251547320113","147:88;149:88","147:0.001225663882526734;149:0.001371041589747518","0.0018310546875","0.001953125","Yes"
"149","291.5818384163698","276.28029629546444","0.0047607421875","0.007080078125","0.00244140625","2584","0.00020324930404328696","32","0.00020324930404328696","0","0.00020324930404328696","0.00020324930404328696","150:0.0019565932340826486;148:0.0011435251547320113","150:88;148:88","150:0.003102026310893735;148:0.001371041589747518","0.0047607421875","0.003173828125","Yes"
"150","399.32709231454123","228.2078118970213","0.004150390625","0.001708984375","0.006591796875","2584","0.00016887764607372084","32","0.00016887764607372084","0","0.00016887764607372084","0.00016887764607372084","149:0.0019565932340826486;151:0.0016075921372036561","149:88;151:88","149:0.003102026310893735;151:0.0017340453927788546","0.004150390625","0.00439453125","Yes"
"151","458.99542458493954","477.81868136606596","0.005859375","0.004150390625","0.007568359375","2584","0.0001329907441241757","32","0.0001329907441241757","0","0.0001329907441241757","0.0001329907441241757","138:0.0018726538248697855;152:0.0011130221605879786;150:0.0016075921372036561","138:88;152:88;150:88","138:0.001598190367244512;152:0.0019486651402202404;150:0.0017340453927788546","0.005859375","0.006591796875","Yes"
"152","337.33454624560534","582.5716595996294","0.00341796875","0.005126953125","0.001708984375","2584","0.00011282411962109159","32","0.00011282411962109159","0","0.00011282411962109159","0.00011282411962109159","151:0.0011130221605879786;153:0.0010986495592935352","151:88;153:88","151:0.0019486651402202404;153:0.0015887677315774562","0.00341796875","0.001953125","Yes"
"153","340.9659781064486","451.6391503778347","0.002685546875","0.004150390625","0.001220703125","2584","0.00010149500970168012","32","0.00010149500970168012","0","0.00010149500970168012","0.00010149500970168012","152:0.0010986495592935352;154:0.0017481695379109874","152:88;154:88","152:0.0015887677315774562;154:0.0008090230115061214","0.002685546875","0.001953125","Yes"
"154","261.6201072793877","325.48049982758545","0.00390625","0.00634765625","0.00146484375","2584","0.0000851188446152368","32","0.0000851188446152368","0","0.0000851188446152368","0.0000851188446152368","153:0.0017481695379109874;155:0.0012730469291635516","153:88;155:88","153:0.0008090230115061214;155:0.0011113820443115208","0.00390625","0.001708984375","Yes"
"155","459.13609305073913","643.4010641238866","0.0087890625","0.012451171875","0.005126953125","2584","0.0001462012310582936","32","0.0001462012310582936","0","0.0001462012310582936","0.0001462012310582936","139:0.0007650231371064131;154:0.0012730469291635516","139:88;154:88","139:0.0009616740250336375;154:0.0011113820443115208","0.0087890625","0.005615234375","Yes"
