"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","MEASURE_2 error","Operational"
"81","329.728524438527","410.0527093224435","0.002685546875","0.00244140625","0.0029296875","2200","0.00014437300614235463","32","0.00014437300614235463","0","0.00014437300614235463","0.00014437300614235463","80:0.0009270619625157128;82:0.002105319867435007;76:0.0009286994976880902","80:68;82:68;76:68","80:0.0015734794802919339;82:0.0019292570148873034;76:0.0011086807048046876","0.002685546875","0.004150390625","Yes"
"82","340.791179180405","284.4174045986591","0.006103515625","0.00830078125","0.00390625","2200","0.0003004384040023205","32","0.0003004384040023205","0","0.0003004384040023205","0.0003004384040023205","81:0.002105319867435007;83:0.002791762938984338","81:68;83:68","81:0.0019292570148873034;83:0.0020699987041642165","0.006103515625","0.01025390625","Yes"
"83","317.5987590861116","440.15018505356653","0.002685546875","0.00390625","0.00146484375","2200","0.00010089844841062648","32","0.00010089844841062648","0","0.00010089844841062648","0.00010089844841062648","96:0.0007859936045288007;82:0.002791762938984338;84:0.002342026711938283","96:68;82:68;84:68","96:0.0008451434786413414;82:0.0020699987041642165;84:0.0019251819755648214","0.002685546875","0.00244140625","Yes"
"84","252.03560222848117","462.8262425324988","0.006591796875","0.01025390625","0.0029296875","2200","0.00014717013920460793","32","0.00014717013920460793","0","0.00014717013920460793","0.00014717013920460793","83:0.002342026711938283;85:0.12587906433167825","83:68;85:68","83:0.0019251819755648214;85:0.12723019555181192","0.006591796875","0.00390625","Yes"
"85","2.789638920280919","27.443736507097928","0.22412109375","0.44677734375","0.00146484375","2200","","32","","0","","","77:0.1445154484446346;86:0.11662662571329303;84:0.12587906433167825","77:68;86:68;84:68","86:0.11621931156324514;84:0.12723019555181192","0.22412109375","0.274658203125","Yes"
"86","224.6547777004796","408.1973384043973","0.00390625","0.005859375","0.001953125","2200","0.00016119586870835633","32","0.00016119586870835633","0","0.00016119586870835633","0.00016119586870835633","85:0.11662662571329303;87:0.004284610665475641","85:68;87:68","85:0.11621931156324514;87:0.001678984106545156","0.00390625","0.0029296875","Yes"
"87","264.96577308878153","422.2553323136628","0.005615234375","0.00830078125","0.0029296875","2200","0.00021979979686544593","32","0.00021979979686544593","0","0.00021979979686544593","0.00021979979686544593","86:0.004284610665475641;88:0.0009188175266598708;97:0.001293448810023523","86:68;88:68;97:68","86:0.001678984106545156;88:0.000788317309350528;97:0.0011465934169001823","0.005615234375","0.009033203125","Yes"
"88","303.55852268504657","384.577546048713","0.00634765625","0.00341796875","0.00927734375","2200","0.00014096741654324028","32","0.00014096741654324028","0","0.00014096741654324028","0.00014096741654324028","87:0.0009188175266598708;89:0.001164638009167579","87:68;89:68","87:0.000788317309350528;89:0.0010203424847178566","0.00634765625","0.009033203125","Yes"
"89","296.4231797401513","367.74174100889036","0.0048828125","0.0009765625","0.0087890625","2200","0.00008462769099554247","32","0.00008462769099554247","0","0.00008462769099554247","0.00008462769099554247","90:0.0013628004712342434;88:0.001164638009167579;78:0.0008234254543950936","90:88;88:68;78:68","90:0.0015136082330720613;88:0.0010203424847178566;78:0.0009293321161983337","0.0048828125","0.00244140625","Yes"
"90","229.42961491021214","336.7749351847091","0.002685546875","0.0029296875","0.00244140625","2200","0.00014388640457541782","32","0.00014388640457541782","0","0.00014388640457541782","0.00014388640457541782","89:0.0013628004712342434;91:0.0012128701815159737","89:88;91:68","89:0.0015136082330720613;91:0.0013197228298323371","0.002685546875","0.004150390625","Yes"
"91","272.92514201683326","381.91379590046733","0.003173828125","0.00537109375","0.0009765625","2200","0.00035760002141844554","32","0.00035760002141844554","0","0.00035760002141844554","0.00035760002141844554","98:0.0013624297639472926;90:0.0012128701815159737;92:0.0018411884667309253","98:68;90:68;92:68","98:0.002168572027434118;90:0.0013197228298323371;92:0.001519562207919295","0.003173828125","0.001953125","Yes"
"92","303.6367139984223","325.98202459728196","0.012451171875","0.0068359375","0.01806640625","2200","0.00012176029035581972","32","0.00012176029035581972","0","0.00012176029035581972","0.00012176029035581972","91:0.0018411884667309253;93:0.0016821450337468902","91:68;93:68","91:0.001519562207919295;93:0.0012973126051398776","0.012451171875","0.005615234375","Yes"
"93","339.6842720966971","392.18909107854466","0.010009765625","0.00390625","0.01611328125","2200","0.0002354750331378077","32","0.0002354750331378077","0","0.0002354750331378077","0.0002354750331378077","94:0.0013679474950697157;79:0.0012302854306716626;92:0.0016821450337468902","94:68;79:68;92:68","94:0.0018076638391500144;79:0.0010067520393645113;92:0.0012973126051398776","0.010009765625","0.009765625","Yes"
"94","290.3470981614717","345.1951034924859","0.0048828125","0.00244140625","0.00732421875","2200","0.00012723593649056946","32","0.00012723593649056946","0","0.00012723593649056946","0.00012723593649056946","93:0.0013679474950697157;95:0.0010957432858211547","93:68;95:68","93:0.0018076638391500144;95:0.001960731239240926","0.0048828125","0.009765625","Yes"
"95","343.39371851026124","345.3060348399431","0.007080078125","0.00927734375","0.0048828125","2200","0.00009400327419474109","32","0.00009400327419474109","0","0.00009400327419474109","0.00009400327419474109","99:0.000989934255686331;94:0.0010957432858211547","99:68;94:68","99:0.0009140334937751959;94:0.001960731239240926","0.007080078125","0.00537109375","Yes"
"96","304.86390460481493","443.9361750602786","0.007568359375","0.00537109375","0.009765625","2200","0.00015166192926970468","32","0.00015166192926970468","0","0.00015166192926970468","0.00015166192926970468","83:0.0007859936045288007;103:0.002248710605831067","83:68;103:68","83:0.0008451434786413414;103:0.0016007638135061009","0.007568359375","0.007080078125","Yes"
"97","193.67128744197356","363.98768838193797","0.005615234375","0.0048828125","0.00634765625","2200","0.00008801369090643047","32","0.00008801369090643047","0","0.00008801369090643047","0.00008801369090643047","87:0.001293448810023523;107:0.0010951462045190041","87:68;107:68","87:0.0011465934169001823;107:0.0012031562938775442","0.005615234375","0.007080078125","Yes"
"98","298.00130722454395","449.91050977491784","0.01123046875","0.01171875","0.0107421875","2200","0.00017719787799390412","32","0.00017719787799390412","0","0.00017719787799390412","0.00017719787799390412","91:0.0013624297639472926;111:0.0009619529143358729","91:68;111:68","91:0.002168572027434118;111:0.000828593308413228","0.01123046875","0.004638671875","Yes"
"99","290.5247939417082","417.7326669811213","0.005859375","0.00341796875","0.00830078125","2200","0.00016259550475084393","32","0.00016259550475084393","0","0.00016259550475084393","0.00016259550475084393","115:0.0009214603516661257;95:0.000989934255686331","115:68;95:68","115:0.0009630412774310204;95:0.0009140334937751959","0.005859375","0.00927734375","Yes"
"100","238.6466547803634","448.6580842529769","0.005859375","0.0068359375","0.0048828125","2200","0.0001515729074225053","32","0.0001515729074225053","0","0.0001515729074225053","0.0001515729074225053","101:0.002879034901042632","101:68","101:0.002566505818189374","0.005859375","0.002685546875","Yes"
"101","224.45648961868304","186.65222816733583","0.004150390625","0.0068359375","0.00146484375","2200","0.00035018158953585945","32","0.00035018158953585945","0","0.00035018158953585945","0.00035018158953585945","100:0.002879034901042632;116:0.002511396879353811;102:0.006033776622361375","100:68;116:68;102:68","100:0.002566505818189374;116:0.002633259765993129;102:0.006810460898521331","0.004150390625","0.00341796875","Yes"
"102","286.85984533196813","399.2982731768944","0.003662109375","0.00341796875","0.00390625","2200","0.0001521751945261712","32","0.0001521751945261712","0","0.0001521751945261712","0.0001521751945261712","101:0.006033776622361375;103:0.0014977395254567871","101:68;103:68","101:0.006810460898521331;103:0.001215749762156576","0.003662109375","0.0029296875","Yes"
"103","343.8980097580818","391.28767834071266","0.0029296875","0.00439453125","0.00146484375","2200","0.00019376515002645473","32","0.00019376515002645473","0","0.00019376515002645473","0.00019376515002645473","104:0.0019237251606339656;96:0.002248710605831067;102:0.0014977395254567871","104:68;96:68;102:68","104:0.0018054790340953086;96:0.0016007638135061009;102:0.001215749762156576","0.0029296875","0.001220703125","Yes"
"104","310.19433239215664","499.9315041261624","0.016357421875","0.01904296875","0.013671875","2200","0.0006650595069751055","32","0.0006650595069751055","0","0.0006650595069751055","0.0006650595069751055","103:0.0019237251606339656;105:0.0020281948306950237","103:68;105:68","103:0.0018054790340953086;105:0.0015602740283628957","0.016357421875","0.035888671875","Yes"
"105","352.35448120607185","398.12839375042546","0.006103515625","0.0078125","0.00439453125","2200","0.00025439532388436955","32","0.00025439532388436955","0","0.00025439532388436955","0.00025439532388436955","104:0.0020281948306950237;106:0.0009453765885213128;117:0.0012301832078455421","104:68;106:68;117:68","104:0.0015602740283628957;106:0.0007675211512556956;117:0.0010077980704810696","0.006103515625","0.009033203125","Yes"
"106","181.77640661669076","297.83735051099586","0.0068359375","0.00439453125","0.00927734375","2200","0.0001498990882078413","32","0.0001498990882078413","0","0.0001498990882078413","0.0001498990882078413","107:0.0010247239250453233;105:0.0009453765885213128","107:68;105:68","107:0.0011569598193196529;105:0.0007675211512556956","0.0068359375","0.008544921875","Yes"
"107","46.70579724998691","82.29284982901027","0.002197265625","0.00390625","0.00048828125","2200","0.00014527140404182779","32","0.00014527140404182779","0","0.00014527140404182779","0.00014527140404182779","106:0.0010247239250453233;108:0.0010534381316576746;97:0.0010951462045190041","106:68;108:68;97:68","106:0.0011569598193196529;108:0.0011167858425767119;97:0.0012031562938775442","0.002197265625","0.000732421875","Yes"
"108","267.4336126852546","409.4852782359955","0.008544921875","0.0068359375","0.01025390625","2200","0.00013282080426928433","32","0.00013282080426928433","0","0.00013282080426928433","0.00013282080426928433","107:0.0010534381316576746;109:0.0009944448978880804","107:68;109:68","107:0.0011167858425767119","0.008544921875","0.009765625","Yes"
"109","305.56948731820455","357.9456913723074","0.011474609375","0.00244140625","0.0205078125","2200","0.0001199194540628522","32","0.0001199194540628522","0","0.0001199194540628522","0.0001199194540628522","108:0.0009944448978880804;110:0.0011969983695960529;118:0.0017036971994964512","108:68;110:68;118:68","110:0.0008536121968609478;118:0.002236986973037508","0.011474609375","0.012939453125","Yes"
"110","298.0194224881907","460.64335874822814","0.010009765625","0.0068359375","0.01318359375","2200","0.00030669966854691744","32","0.00030669966854691744","0","0.00030669966854691744","0.00030669966854691744","109:0.0011969983695960529;111:0.002508338804082383","109:68;111:68","109:0.0008536121968609478;111:0.0019618745874468713","0.010009765625","0.0078125","Yes"
"111","179.6135142533998","294.1007856684883","0.004150390625","0.0068359375","0.00146484375","2200","0.0001046180336648716","32","0.0001046180336648716","0","0.0001046180336648716","0.0001046180336648716","112:0.001695828690576856;110:0.002508338804082383;98:0.0009619529143358729","112:68;110:68;98:68","112:0.0017195511066153968;110:0.0019618745874468713;98:0.000828593308413228","0.004150390625","0.007080078125","Yes"
"112","46.485746489073016","88.01244459510063","0.008544921875","0.01708984375","0","2200","0.00033040929181263974","32","0.00033040929181263974","0","0.00033040929181263974","0.00033040929181263974","111:0.001695828690576856;113:0.0019613775728201666","111:68;113:68","111:0.0017195511066153968;113:0.0021236330700461215","0.008544921875","0.0048828125","Yes"
"113","250.96655167991625","286.33550372417864","0.011474609375","0.00634765625","0.0166015625","2200","0.00027976033084710903","32","0.00027976033084710903","0","0.00027976033084710903","0.00027976033084710903","119:0.0012074262568196048;112:0.0019613775728201666;114:0.0018501898994253974","119:68;112:68;114:68","119:0.0012447765274313793;112:0.0021236330700461215;114:0.0022689892570558756","0.011474609375","0.011962890625","Yes"
"114","217.07757769246766","316.83989441533333","0.014892578125","0.02392578125","0.005859375","2200","0.0005318403091488283","32","0.0005318403091488283","0","0.0005318403091488283","0.0005318403091488283","115:0.002246489927167278;113:0.0018501898994253974","115:68;113:68","115:0.001483284083868469;113:0.0022689892570558756","0.014892578125","0.00830078125","Yes"
"115","352.3983832046832","659.843953614514","0.003662109375","0.00390625","0.00341796875","2200","0.0000968704567513549","32","0.0000968704567513549","0","0.0000968704567513549","0.0000968704567513549","99:0.0009214603516661257;114:0.002246489927167278","99:68;114:68","99:0.0009630412774310204;114:0.001483284083868469","0.003662109375","0.02197265625","Yes"
"116","296.7553703715216","330.2654475280122","0.017333984375","0.01025390625","0.0244140625","2200","0.00016659116719159293","32","0.00016659116719159293","0","0.00016659116719159293","0.00016659116719159293","101:0.002511396879353811;121:0.0032857052604679804","101:68;121:68","101:0.002633259765993129;121:0.002464274913806741","0.017333984375","0.010009765625","Yes"
"117","236.09825759535556","306.26409639382376","0.005859375","0.005859375","0.005859375","2200","0.0001521184032172354","32","0.0001521184032172354","0","0.0001521184032172354","0.0001521184032172354","105:0.0012301832078455421;125:0.0011423540377195618","105:68;125:68","105:0.0010077980704810696;125:0.0011842137700224797","0.005859375","0.00341796875","Yes"
"118","273.8973708666391","380.4517110658028","0.00439453125","0.0048828125","0.00390625","2200","0.00020413125202607902","32","0.00020413125202607902","0","0.00020413125202607902","0.00020413125202607902","109:0.0017036971994964512;129:0.0011072768283237056","109:68;129:68","109:0.002236986973037508;129:0.000748698883348331","0.00439453125","0.004638671875","Yes"
"119","308.5984521494139","353.80287638130216","0.009521484375","0.0029296875","0.01611328125","2200","0.00021010563207952369","32","0.00021010563207952369","0","0.00021010563207952369","0.00021010563207952369","113:0.0012074262568196048;133:0.008174200317226848","113:68;133:68","113:0.0012447765274313793;133:0.004739777533818018","0.009521484375","0.00634765625","Yes"
"120","297.6317266247208","319.07981137970154","0.003662109375","0.0009765625","0.00634765625","2200","0.00013910586051253532","32","0.00013910586051253532","0","0.00013910586051253532","0.00013910586051253532","121:0.001181474481389222","121:68","121:0.0013511691042140395","0.003662109375","0.002685546875","Yes"
"121","274.8924947366638","281.607218618856","0.0068359375","0.00439453125","0.00927734375","2200","0.00006990150834385649","32","0.00006990150834385649","0","0.00006990150834385649","0.00006990150834385649","120:0.001181474481389222;122:0.0007254865637538743;116:0.0032857052604679804","120:68;122:68;116:68","120:0.0013511691042140395;122:0.0010610327677278708;116:0.002464274913806741","0.0068359375","0.007080078125","Yes"
"122","309.8480022833579","278.0330497841192","0.00537109375","0.0048828125","0.005859375","2200","0.0015462552161535827","32","0.0015462552161535827","0","0.0015462552161535827","0.0015462552161535827","121:0.0007254865637538743;123:0.0009674576612636598","121:68;123:68","121:0.0010610327677278708;123:0.00104050832941871","0.00537109375","0.0048828125","Yes"
"123","334.10827676160557","341.6610231255177","0.002197265625","0.00244140625","0.001953125","2200","0.00020765917274627555","32","0.00020765917274627555","0","0.00020765917274627555","0.00020765917274627555","136:0.0007971203093491419;124:0.0011200380724979975;122:0.0009674576612636598","136:68;124:68;122:68","136:0.0009012911755056641;124:0.0008015979441761412;122:0.00104050832941871","0.002197265625","0.002685546875","Yes"
"124","309.8656283208715","437.8740926992381","0.006103515625","0.001953125","0.01025390625","2200","0.00010259470312995836","32","0.00010259470312995836","0","0.00010259470312995836","0.00010259470312995836","123:0.0011200380724979975;125:0.0010248749129834756","123:68;125:68","123:0.0008015979441761412;125:0.0020060206859518204","0.006103515625","0.009033203125","Yes"
"125","292.11600393701485","378.45357152959616","0.005615234375","0.00537109375","0.005859375","2200","0.00014124360961057967","32","0.00014124360961057967","0","0.00014124360961057967","0.00014124360961057967","117:0.0011423540377195618;124:0.0010248749129834756;126:0.0017175038478751126","117:68;124:68;126:68","117:0.0011842137700224797;124:0.0020060206859518204;126:0.00144598959215253","0.005615234375","0.005615234375","Yes"
"126","275.5705236979215","264.3601523738094","0.043701171875","0.05322265625","0.0341796875","2200","0.00019983126107691522","32","0.00019983126107691522","0","0.00019983126107691522","0.00019983126107691522","127:0.0010506169124868125;125:0.0017175038478751126","127:68;125:68","127:0.0009580408386614669;125:0.00144598959215253","0.043701171875","0.006591796875","Yes"
"127","291.8075841736912","348.6988369956816","0.00634765625","0.005859375","0.0068359375","2200","0.00009742144281510305","32","0.00009742144281510305","0","0.00009742144281510305","0.00009742144281510305","126:0.0010506169124868125;128:0.0011231164607047595;137:0.001575175563764436","126:68;128:68;137:68","126:0.0009580408386614669;128:0.00116121037214445;137:0.0031284820364371746","0.00634765625","0.00634765625","Yes"
"128","329.8887069835043","289.56478587643846","0.014892578125","0.00830078125","0.021484375","2200","0.0002767178183296646","32","0.0002767178183296646","0","0.0002767178183296646","0.0002767178183296646","127:0.0011231164607047595;129:0.0008639390150045612","127:68;129:68","127:0.00116121037214445;129:0.001438212566791497","0.014892578125","0.0087890625","Yes"
"129","324.20227938426723","395.22195293034906","0.00732421875","0.00390625","0.0107421875","2200","0.00031793697363587814","32","0.00031793697363587814","0","0.00031793697363587814","0.00031793697363587814","130:0.0012057757386602919;128:0.0008639390150045612;118:0.0011072768283237056","130:68;128:68;118:68","130:0.0012201929268412515;128:0.001438212566791497;118:0.000748698883348331","0.00732421875","0.002685546875","Yes"
"130","312.3861786403493","375.2048043402639","0.00537109375","0.0029296875","0.0078125","2200","0.00011660163850841409","32","0.00011660163850841409","0","0.00011660163850841409","0.00011660163850841409","129:0.0012057757386602919;131:0.001260538041991388","129:68;131:68","129:0.0012201929268412515;131:0.0011517861452658151","0.00537109375","0.00927734375","Yes"
"131","326.755829137508","244.84887576707413","0.001953125","0.00244140625","0.00146484375","2200","0.00038923774752943594","32","0.00038923774752943594","0","0.00038923774752943594","0.00038923774752943594","138:0.0016493669062170868;130:0.001260538041991388;132:0.0008436573591653618","138:68;130:68;132:68","138:0.0022262879373834976;130:0.0011517861452658151;132:0.0010031535634738298","0.001953125","0.003173828125","Yes"
"132","252.83273023985035","326.1681860281573","0.006103515625","0.00830078125","0.00390625","2200","0.00020876624684044518","32","0.00020876624684044518","0","0.00020876624684044518","0.00020876624684044518","133:0.005900581647705516;131:0.0008436573591653618","133:68;131:68","133:0.0049580788284764865;131:0.0010031535634738298","0.006103515625","0.004638671875","Yes"
"133","283.0875184437575","311.6422724477325","0.00927734375","0.00341796875","0.01513671875","2200","0.0006118387888267053","32","0.0006118387888267053","0","0.0006118387888267053","0.0006118387888267053","132:0.005900581647705516;134:0.005236109370265973;119:0.008174200317226848","132:68;134:68;119:68","132:0.0049580788284764865;134:0.005203443105295302;119:0.004739777533818018","0.00927734375","0.0927734375","Yes"
"134","266.7358650324822","321.2456118696086","0.004150390625","0.00390625","0.00439453125","2200","0.0001523072582532028","32","0.0001523072582532028","0","0.0001523072582532028","0.0001523072582532028","133:0.005236109370265973;135:0.0011066668660159595","133:68;135:68","133:0.005203443105295302;135:0.0008701541530822532","0.004150390625","0.00390625","Yes"
"135","349.7999353682293","468.5033936785711","0.00390625","0.00341796875","0.00439453125","2200","0.00009004319629116098","32","0.00009004319629116098","0","0.00009004319629116098","0.00009004319629116098","134:0.0011066668660159595;139:0.0011584977867052648","134:68;139:68","134:0.0008701541530822532;139:0.0014444269395087472","0.00390625","0.004638671875","Yes"
"136","341.9245177756161","434.66694681367943","0.003173828125","0.00390625","0.00244140625","2200","0.00009580907431135831","32","0.00009580907431135831","0","0.00009580907431135831","0.00009580907431135831","123:0.0007971203093491419;143:0.0012716844296303542","123:68;143:68","123:0.0009012911755056641;143:0.0011130270262247888","0.003173828125","0.0087890625","Yes"
"137","307.364519693302","505.36010904860854","0.00927734375","0.01416015625","0.00439453125","2200","0.00012553520869935142","32","0.00012553520869935142","0","0.00012553520869935142","0.00012553520869935142","147:0.0011534937607589058;127:0.001575175563764436","147:68;127:68","147:0.0027179400735331816;127:0.0031284820364371746","0.00927734375","0.013427734375","Yes"
"138","284.37528648095144","381.0686220856405","0.00537109375","0.005859375","0.0048828125","2200","0.00021023233611047902","32","0.00021023233611047902","0","0.00021023233611047902","0.00021023233611047902","151:0.0019493084262126315;131:0.0016493669062170868","151:68;131:68","151:0.002483691736315241;131:0.0022262879373834976","0.00537109375","0.008544921875","Yes"
"139","342.5101412644629","355.9422897921749","0.012451171875","0.00341796875","0.021484375","2200","0.00012652054857422305","32","0.00012652054857422305","0","0.00012652054857422305","0.00012652054857422305","155:0.0013916552148502126;135:0.0011584977867052648","155:68;135:68","155:0.0010131706586975486;135:0.0014444269395087472","0.012451171875","0.01025390625","Yes"
"140","334.7983478558608","653.57725660734","0.004638671875","0.005859375","0.00341796875","2200","0.00014029385862214863","32","0.00014029385862214863","0","0.00014029385862214863","0.00014029385862214863","141:0.000868948123851937","141:68","141:0.0012701670251532848","0.004638671875","0.005615234375","Yes"
"141","352.8984856844406","356.5939064231464","0.006591796875","0.00537109375","0.0078125","2200","0.00029812541954654957","32","0.00029812541954654957","0","0.00029812541954654957","0.00029812541954654957","140:0.000868948123851937;142:0.0011964277182202332","140:68;142:68","140:0.0012701670251532848;142:0.0009815031308054167","0.006591796875","0.00537109375","Yes"
"142","276.84217418827967","232.58052872677627","0.007080078125","0.00390625","0.01025390625","2200","0.00021502895291377586","32","0.00021502895291377586","0","0.00021502895291377586","0.00021502895291377586","143:0.0014204267011136695;141:0.0011964277182202332","143:68;141:68","143:0.0010112788821203256;141:0.0009815031308054167","0.007080078125","0.00634765625","Yes"
"143","185.943427183463","228.67156779340164","0.006591796875","0.01171875","0.00146484375","2200","0.0001695257978208752","32","0.0001695257978208752","0","0.0001695257978208752","0.0001695257978208752","142:0.0014204267011136695;144:0.0013865861691113868;136:0.0012716844296303542","142:68;144:88;136:68","142:0.0010112788821203256;144:0.0011719593045110555;136:0.0011130270262247888","0.006591796875","0.00634765625","Yes"
"144","312.7990950250734","506.93853151562865","0.00732421875","0.01025390625","0.00439453125","2200","0.00022116399313514462","32","0.00022116399313514462","0","0.00022116399313514462","0.00022116399313514462","145:0.00148101111840937;143:0.0013865861691113868","145:68;143:88","145:0.0014807903341231;143:0.0011719593045110555","0.00732421875","0.0029296875","Yes"
"145","351.2972943296222","331.33399175784365","0.02685546875","0.01953125","0.0341796875","2200","0.00012623678354604657","32","0.00012623678354604657","0","0.00012623678354604657","0.00012623678354604657","144:0.00148101111840937;146:0.08232053587903904","144:68;146:108","144:0.0014807903341231;146:0.09837846093671129","0.02685546875","0.033203125","Yes"
"146","14.521200899606495","15.548308178386698","0.190673828125","0.22119140625","0.16015625","2200","","32","","0","","","145:0.08232053587903904;147:0.14194064371856557","145:108;147:68","145:0.09837846093671129;147:0.08822789332004957","0.190673828125","0.215576171875","Yes"
"147","295.3468520347321","366.2058280135756","0.00439453125","0.00634765625","0.00244140625","2200","0.00013061724452691938","32","0.00013061724452691938","0","0.00013061724452691938","0.00013061724452691938","148:0.000813598004909738;137:0.0011534937607589058;146:0.14194064371856557","148:68;137:68;146:68","148:0.0009382390032194321;137:0.0027179400735331816;146:0.08822789332004957","0.00439453125","0.019287109375","Yes"
"148","349.29727943229085","551.3236665248165","0.00341796875","0.001953125","0.0048828125","2200","0.00010900301486570475","32","0.00010900301486570475","0","0.00010900301486570475","0.00010900301486570475","147:0.000813598004909738;149:0.0019392999148783452","147:68;149:68","147:0.0009382390032194321;149:0.0019554357856856885","0.00341796875","0.003662109375","Yes"
"149","213.75084415455973","298.26329080621394","0.0048828125","0.00634765625","0.00341796875","2200","0.00012596409181101447","32","0.00012596409181101447","0","0.00012596409181101447","0.00012596409181101447","150:0.0010028867704108546;148:0.0019392999148783452","150:88;148:68","150:0.002227455333611683;148:0.0019554357856856885","0.0048828125","0.00439453125","Yes"
"150","267.3199130001713","363.810769987889","0.006591796875","0.00634765625","0.0068359375","2200","0.00018414463047652525","32","0.00018414463047652525","0","0.00018414463047652525","0.00018414463047652525","149:0.0010028867704108546;151:0.0027010342376913576","149:88;151:68","149:0.002227455333611683;151:0.0030041093044314016","0.006591796875","0.004638671875","Yes"
"151","340.6847644047292","408.82050468047976","0.00244140625","0.00439453125","0.00048828125","2200","0.00009939959208162006","32","0.00009939959208162006","0","0.00009939959208162006","0.00009939959208162006","138:0.0019493084262126315;152:0.0009830819533327984;150:0.0027010342376913576","138:68;152:68;150:68","138:0.002483691736315241;152:0.0018488332192560242;150:0.0030041093044314016","0.00244140625","0.002197265625","Yes"
"152","330.45866521669706","455.0724268285763","0.005859375","0.0048828125","0.0068359375","2200","0.00012142432490675538","32","0.00012142432490675538","0","0.00012142432490675538","0.00012142432490675538","151:0.0009830819533327984;153:0.0013347832263253256","151:68;153:68","151:0.0018488332192560242;153:0.0011287665873630504","0.005859375","0.0078125","Yes"
"153","323.9162828689462","336.00155537052956","0.005859375","0.00244140625","0.00927734375","2200","0.00012059060658783229","32","0.00012059060658783229","0","0.00012059060658783229","0.00012059060658783229","152:0.0013347832263253256;154:0.0008606204353454883","152:68;154:96","152:0.0011287665873630504;154:0.0010524222552849016","0.005859375","0.005615234375","Yes"
"154","295.92131754356166","310.79464740832907","0.009765625","0.00439453125","0.01513671875","2200","0.0001765453660847304","32","0.0001765453660847304","0","0.0001765453660847304","0.0001765453660847304","153:0.0008606204353454883;155:0.0010948833416596915","153:96;155:68","153:0.0010524222552849016;155:0.0013165046226595867","0.009765625","0.0068359375","Yes"
"155","355.4058582374591","366.8696180458021","0.0048828125","0.0068359375","0.0029296875","2200","0.0001987777189996642","32","0.0001987777189996642","0","0.0001987777189996642","0.0001987777189996642","139:0.0013916552148502126;154:0.0010948833416596915","139:68;154:68","139:0.0010131706586975486;154:0.0013165046226595867","0.0048828125","0.0078125","Yes"
